id,Predicted
224,1373452.1
225,747963.5
226,1087181.0
227,950178.25
228,1595522.9
229,792049.75
230,731038.5
231,843957.75
232,1838243.9
233,5423432.0
234,4715514.5
235,1573897.8
236,2170291.0
237,8131507.0
238,9848331.0
239,1972772.2
240,1935006.6
241,1087955.9
242,3677201.8
243,872995.75
244,676252.25
245,862094.75
246,8978434.0
247,722443.5
248,8180914.0
249,2252403.0
250,3897573.0
251,1809726.4
252,6481162.0
253,5019575.5
254,536979.5
255,9427458.0
256,6481162.0
257,4635696.0
258,1178209.1
259,664895.0
260,3739177.0
261,1239920.1
262,5061433.5
263,827217.75
264,849804.75
265,827609.0
266,2302435.5
267,4775504.5
268,1213950.5
269,3083709.0
270,1985264.2
271,1781539.4
272,3683497.5
273,1811595.6
274,3044333.5
275,2242401.0
276,613744.5
277,7595989.0
278,613568.75
279,6815506.0
280,1345605.9
281,9857867.0
282,834526.75
283,900835.75
284,16360999.0
285,1642777.6
286,1761915.5
287,823776.5
288,10122163.0
289,9811582.0
290,1413657.0
291,854525.25
292,7265380.0
293,1660871.2
294,3415950.0
295,1576665.9
296,2513433.2
297,705222.5
298,3150469.8
299,2073094.1
300,3463235.2
301,4775504.5
302,2055903.5
303,1885653.0
304,8837050.0
305,556545.0
306,1860736.2
307,7372545.5
308,12291378.0
309,3112908.8
310,12767970.0
311,827807.5
312,4812081.0
313,4953617.5
314,1078316.5
315,2923198.2
316,2006823.8
317,2055903.5
318,860604.5
319,642887.0
320,1043760.6
321,3178286.2
322,873930.5
323,3494151.5
324,1773496.4
325,4064218.2
326,808938.5
327,8600455.0
328,17363942.0
329,5774837.0
330,1987861.8
331,1383718.6
332,1937649.4
333,1616129.8
334,2110115.0
335,1494884.6
336,1398051.1
337,12483501.0
338,1790145.9
339,2608027.8
340,1117793.0
341,21822230.0
342,647936.0
343,1621322.9
344,906609.75
345,838412.75
346,4047635.2
347,1987861.8
348,2170771.8
349,741235.0
350,1807236.8
351,985518.4
352,1656927.9
353,1617266.5
354,4560072.5
355,5068272.0
356,763727.75
357,667589.75
358,6638086.0
359,5882911.5
360,556797.5
361,1640547.8
362,815736.5
363,1960511.0
364,1480001.9
365,1225209.9
366,2252403.0
367,484066.78
368,2853536.2
369,1443316.8
370,3127635.8
371,838874.0
372,3764883.5
373,1413657.0
374,2381266.0
375,1139991.6
376,760685.0
377,2173147.8
378,1356759.1
379,2134612.0
380,3509263.5
381,878801.5
382,2632017.5
383,866449.5
384,867117.5
385,952369.9
386,1319000.2
387,481988.53
388,1653279.4
389,1065310.8
390,5745560.0
391,2597062.5
392,3188147.8
393,4589649.0
394,11619289.0
395,720835.0
396,1987861.8
397,583024.0
398,3196107.0
399,587992.25
400,2909844.2
401,4283141.5
402,1376834.2
403,8916815.0
404,2848665.5
405,3402145.2
406,955704.5
407,756796.0
408,722022.5
409,761040.0
410,2767312.2
411,12504747.0
412,1216530.6
413,1617237.2
414,1220976.1
415,838789.25
416,1803639.2
417,1598426.5
418,6698255.5
419,8978434.0
420,4371406.0
421,688795.0
422,798970.5
423,763727.75
424,4938965.0
425,24792864.0
426,4161245.8
427,2115954.8
428,2236998.5
429,6724891.5
430,1220653.8
431,810505.75
432,788894.0
433,1427359.4
434,1433747.9
435,1815668.5
436,2730766.0
437,7564259.5
438,4464528.5
439,3343493.0
440,845866.5
441,1564561.8
442,1653279.4
443,2704244.5
444,639974.0
445,3507567.5
446,1285568.4
447,10070340.0
448,3025637.2
449,2679726.0
450,3193293.8
451,1249184.6
452,4884038.5
453,1490259.6
454,1545339.0
455,731463.0
456,1536913.5
457,800561.5
458,3619446.5
459,580098.75
460,1808586.0
461,7739113.0
462,1684321.4
463,2964440.8
464,1736340.1
465,2242401.0
466,2530302.5
467,3323589.0
468,2336370.8
469,1059814.2
470,1023172.75
471,789195.25
472,2000135.5
473,1822735.9
474,6447375.5
475,1085463.5
476,1347422.4
477,610341.25
478,3000468.8
479,1592865.2
480,3962438.2
481,2744160.0
482,1488615.5
483,1693498.1
484,3619446.5
485,2040719.5
486,740494.75
487,4471432.5
488,476847.78
489,771963.5
490,2352336.2
491,1985264.2
492,6966439.0
493,2191977.0
494,705352.0
495,759904.5
496,1537934.5
497,8434354.0
498,1214125.9
499,1249184.6
500,1600318.2
501,859075.5
502,5857046.0
503,1152001.6
504,1337224.6
505,952103.0
506,1415213.0
507,1266526.9
508,5019575.5
509,7360487.5
510,1736348.2
511,1313087.6
512,684321.25
513,1617831.4
514,7748865.0
515,692619.75
516,4510904.0
517,2362833.5
518,3222641.2
519,11140656.0
520,3387215.8
521,3397643.8
522,956545.6
523,1253794.6
524,2908993.2
525,842314.25
526,612543.75
527,924873.5
528,1015206.1
529,1376834.2
530,1829094.1
531,681459.5
532,3193293.8
533,1171258.6
534,621289.75
535,3100789.2
536,2833970.8
537,4397243.5
538,1349104.2
539,980372.5
540,5546370.5
541,1007136.6
542,1328030.9
543,707652.5
544,2303206.0
545,756063.0
546,1547274.6
547,5848534.5
548,22923194.0
549,1560485.1
550,1635684.9
551,12633698.0
552,748527.5
553,4158675.5
554,9565888.0
555,4567166.5
556,857758.0
557,699076.5
558,3338371.0
559,1834393.6
560,7594213.5
561,12586572.0
562,2684409.0
563,889006.5
564,2588969.5
565,1359170.5
566,3263113.0
567,713271.5
568,1557716.5
569,1809726.4
570,599639.25
571,8010045.0
572,838386.25
573,2608027.8
574,712088.75
575,1258839.5
576,868394.25
577,966524.1
578,1673570.4
579,3499357.5
580,756866.0
581,1181670.5
582,6640845.0
583,10594071.0
584,1055190.0
585,1972772.2
586,1860019.6
587,4257804.5
588,2749239.5
589,3808700.8
590,3645986.8
591,1546374.2
592,445918.03
593,1742110.0
594,870111.0
595,2412412.0
596,1313128.0
597,1166212.6
598,867117.5
599,1189255.8
600,890293.75
601,1278235.9
602,2306755.5
603,8737775.0
604,654126.25
605,1633972.1
606,584198.0
607,950178.25
608,3725731.0
609,1987861.8
610,4573580.0
611,676866.0
612,4190075.2
613,1048224.6
614,752075.5
615,1972772.2
616,2608027.8
617,730914.75
618,778750.25
619,779537.5
620,5126418.0
621,4078628.5
622,3203547.0
623,8010045.0
624,7329633.0
625,8586368.0
626,1422368.8
627,8894482.0
628,1834393.6
629,2197137.8
630,1612254.9
631,9840949.0
632,1620286.9
633,2087216.4
634,819203.5
635,1677808.5
636,2979634.5
637,1550708.2
638,6185384.5
639,2173147.8
640,9963889.0
641,1979501.8
642,1595522.9
643,1829094.1
644,718366.25
645,3616269.5
646,1485623.5
647,1496721.0
648,960167.6
649,2964440.8
650,5061433.5
651,6611827.0
652,9673091.0
653,5850424.0
654,2908993.2
655,7362406.0
656,1346557.4
657,1125612.6
658,693012.0
659,558955.25
660,481023.53
661,2245863.2
662,3519927.8
663,8744934.0
664,1735267.9
665,3211260.5
666,1829094.1
667,3494151.5
668,1078118.5
669,1724578.9
670,1536913.5
671,1985264.2
672,903418.75
673,2323955.5
674,864079.75
675,883345.75
676,864890.25
677,6394079.5
678,3849679.8
679,7534823.0
680,1990828.2
681,6966477.5
682,937642.25
683,2371617.0
684,12057680.0
685,8290057.0
686,669466.25
687,1728805.9
688,7483143.0
689,2260092.5
690,2423035.8
691,866764.5
692,612175.0
693,8355130.5
694,5776069.5
695,3425896.0
696,1627574.2
697,1213110.0
698,1829094.1
699,4525250.5
700,3959677.5
701,3338371.0
702,8180914.0
703,2841962.2
704,1828459.1
705,1049696.4
706,2964440.8
707,2036500.1
708,1561819.5
709,3200446.5
710,1352775.2
711,8149232.0
712,3020401.0
713,1014837.25
714,1797945.9
715,752200.0
716,5061433.5
717,3797317.8
718,1107752.6
719,3271112.2
720,1212750.8
721,3136535.0
722,7052962.5
723,1478502.5
724,4209067.5
725,2352336.2
726,11227929.0
727,10839836.0
728,782025.0
729,2707576.0
730,2841962.2
731,769222.5
732,840096.75
733,898711.5
734,5754771.5
735,891986.25
736,1906203.8
737,1107752.6
738,1112295.9
739,1927794.6
740,606078.75
741,2502222.2
742,2242401.0
743,748426.5
744,1142928.5
745,1999070.1
746,3721292.8
747,1841748.6
748,5569317.0
749,1059814.2
750,8023969.5
751,2265051.0
752,988448.25
753,8023969.5
754,618210.25
755,1548462.6
756,950178.25
757,2179910.5
758,837295.25
759,697130.5
760,2588688.2
761,19401730.0
762,1968281.1
763,3306734.5
764,1078679.9
765,2707576.0
766,914495.25
767,7991740.5
768,10028230.0
769,589457.25
770,1550708.2
771,2064364.6
772,1548082.4
773,1547274.6
774,626684.5
775,3451765.5
776,834278.25
777,964970.1
778,1278561.5
779,3385546.8
780,1724578.9
781,2979634.5
782,1751993.0
783,3025637.2
784,6374136.5
785,3112908.8
786,9214672.0
787,2021875.5
788,1811206.5
789,1401336.6
790,4043914.0
791,2297186.5
792,2707995.2
793,3790391.0
794,1059814.2
795,2930005.2
796,815026.5
797,8773834.0
798,3664692.0
799,2170771.8
800,512812.03
801,2185892.0
802,4918248.0
803,2154640.0
804,2363777.2
805,2064364.6
806,2642481.8
807,1762743.5
808,2516676.8
809,1055543.0
810,3211260.5
811,22801896.0
812,2213238.0
813,999637.6
814,1523045.9
815,1834393.6
816,3540652.2
817,15452096.0
818,703686.75
819,3182451.8
820,793949.0
821,627415.75
822,2055903.5
823,823477.0
824,3333264.5
825,1376834.2
826,742509.25
827,663198.75
828,6133236.0
829,1843232.5
830,1737736.0
831,16558368.0
832,9116340.0
833,8978434.0
834,511170.78
835,913379.5
836,2053806.2
837,694147.0
838,906258.5
839,2250027.0
840,5722679.5
841,689372.75
842,9093022.0
843,793949.0
844,7900432.0
845,1126367.5
846,1738568.4
847,908544.0
848,1743104.6
849,1102089.2
850,1417357.1
851,652054.0
852,1813338.1
853,10556602.0
854,1653279.4
855,4279225.0
856,1040857.5
857,762162.0
858,1647974.8
859,16309270.0
860,2298532.8
861,6303693.5
862,14619060.0
863,2002731.8
864,1474646.6
865,1257962.0
866,763207.25
867,1741604.6
868,2468050.2
869,2609956.0
870,6185384.5
871,2377468.0
872,1679501.5
873,911745.75
874,509669.03
875,835243.25
876,7216235.5
877,1413657.0
878,2262628.2
879,1045920.75
880,1099923.5
881,1604579.6
882,870804.75
883,2341618.5
884,1019903.6
885,5385076.5
886,1213274.2
887,1781539.4
888,705692.5
889,735449.0
890,1335296.9
891,1337760.1
892,2516676.8
893,1260121.4
894,1333341.5
895,3222641.2
896,2965776.5
897,906396.75
898,2483202.0
899,1359170.5
900,1647974.8
901,664123.25
902,778268.25
903,6713224.0
904,668331.5
905,708551.5
906,5344107.5
907,734550.25
908,893734.25
909,1595522.9
910,7594213.5
911,3554825.5
912,8264657.0
913,2352336.2
914,1052993.8
915,1248516.1
916,1598937.0
917,820998.5
918,1066645.0
919,5330550.5
920,1592004.2
921,619023.5
922,1200274.2
923,2257422.2
924,1560180.1
925,727860.25
926,1700614.1
927,963342.6
928,2457533.0
929,793979.0
930,1059814.2
931,16421444.0
932,7130253.0
933,2347528.8
934,3499357.5
935,745809.5
936,511170.78
937,8453717.0
938,1348860.4
939,542951.0
940,2816362.5
941,8737775.0
942,2428283.5
943,626862.75
944,4258856.5
945,2601574.2
946,1246401.0
947,729960.75
948,1252143.2
949,1090247.4
950,4231989.0
951,2794879.8
952,1059814.2
953,799212.5
954,1211782.2
955,1249184.6
956,17268342.0
957,655830.75
958,2138653.0
959,2036500.1
960,894960.5
961,4714662.5
962,3385546.8
963,720210.0
964,3465259.5
965,612673.0
966,2044127.9
967,4785237.0
968,950178.25
969,1936536.8
970,3826426.0
971,827807.5
972,589773.5
973,1123598.6
974,1249184.6
975,1430643.0
976,2816362.5
977,1170114.5
978,940995.0
979,1430643.0
980,695341.25
981,1985389.5
982,801878.0
983,749992.25
984,1249184.6
985,1848861.1
986,996979.0
987,918830.5
988,775227.25
989,691311.0
990,724001.0
991,1478502.5
992,479844.28
993,3033095.2
994,11507065.0
995,7117586.0
996,3285034.8
997,781760.5
998,1047594.0
999,3463235.2
1000,742909.25
1001,614691.25
1002,671255.25
1003,1089345.1
1004,9298216.0
1005,1228162.8
1006,867319.75
1007,3213511.2
1008,846128.75
1009,738119.75
1010,2362833.5
1011,5344107.5
1012,837321.25
1013,911980.75
1014,24798682.0
1015,1284072.4
1016,1375112.0
1017,2460818.0
1018,529759.25
1019,600959.25
1020,745028.75
1021,2906161.2
1022,778750.25
1023,3538517.0
1024,1079055.8
1025,1536913.5
1026,2981170.2
1027,835235.0
1028,2450743.8
1029,1002617.4
1030,1720707.0
1031,4241349.5
1032,6891416.5
1033,10813657.0
1034,713416.0
1035,589187.5
1036,1833411.4
1037,2621188.2
1038,15609812.0
1039,779844.0
1040,3056569.2
1041,806269.0
1042,512812.03
1043,1548462.6
1044,722214.0
1045,746823.75
1046,949035.0
1047,4804108.5
1048,2362833.5
1049,1829094.1
1050,6666233.0
1051,1427171.8
1052,730432.0
1053,1829094.1
1054,2856368.8
1055,872995.75
1056,1398051.1
1057,644921.25
1058,17491004.0
1059,822284.25
1060,457314.78
1061,8453946.0
1062,2908993.2
1063,2252403.0
1064,1869437.9
1065,10851724.0
1066,899664.0
1067,3692125.8
1068,6970839.0
1069,8010045.0
1070,2707576.0
1071,8488234.0
1072,1878511.2
1073,4796867.5
1074,2013860.1
1075,2467432.2
1076,2073094.1
1077,691818.0
1078,2650090.2
1079,789550.25
1080,1189255.8
1081,1341443.4
1082,1220530.5
1083,1741449.0
1084,2381266.0
1085,766725.25
1086,8255765.0
1087,3897573.0
1088,2145010.8
1089,680745.0
1090,683372.25
1091,1800985.0
1092,2006823.8
1093,2982455.2
1094,845488.5
1095,4279225.0
1096,605660.0
1097,3112908.8
1098,3994072.2
1099,1376834.2
1100,729960.75
1101,868394.25
1102,2292320.0
1103,980533.9
1104,1064953.1
1105,1559878.8
1106,2323955.5
1107,1266329.6
1108,842405.75
1109,757918.75
1110,4768154.5
1111,3812721.5
1112,1549741.8
1113,3297112.2
1114,818551.5
1115,864212.75
1116,530189.25
1117,3338371.0
1118,2255425.8
1119,2619442.5
1120,2982455.2
1121,1110085.1
1122,9197905.0
1123,1815116.2
1124,1430643.0
1125,1163251.6
1126,5061433.5
1127,646483.25
1128,1274496.9
1129,2684409.0
1130,1654241.0
1131,4635945.0
1132,805661.25
1133,775949.0
1134,1087181.0
1135,1829094.1
1136,1357564.9
1137,826349.5
1138,1834393.6
1139,6649279.5
1140,731247.5
1141,3112908.8
1142,3350961.0
1143,5546370.5
1144,16534380.0
1145,822369.25
1146,6431851.5
1147,868747.25
1148,763727.75
1149,2134697.2
1150,2252403.0
1151,1896428.6
1152,5853339.0
1153,660681.25
1154,1348538.5
1155,8498635.0
1156,23580114.0
1157,24624396.0
1158,1609391.2
1159,988325.6
1160,1810044.2
1161,1462237.1
1162,632044.25
1163,2379652.5
1164,1902453.1
1165,2064364.6
1166,1436761.0
1167,1573097.6
1168,655830.75
1169,696521.0
1170,724168.75
1171,1163251.6
1172,734723.25
1173,6922094.5
1174,1877994.2
1175,801012.5
1176,2063231.4
1177,1249184.6
1178,1716394.1
1179,2457533.0
1180,6758073.5
1181,1212949.8
1182,1107752.6
1183,550964.0
1184,5340791.5
1185,3962088.8
1186,903169.0
1187,1735267.9
1188,1347154.9
1189,1761915.5
1190,1561819.5
1191,791822.25
1192,2513433.2
1193,916213.5
1194,950565.75
1195,705692.5
1196,745756.25
1197,620537.75
1198,3280004.8
1199,2856368.8
1200,603756.25
1201,812842.5
1202,2252403.0
1203,1059814.2
1204,3271112.2
1205,5161758.5
1206,3554825.5
1207,794936.25
1208,1106181.9
1209,1935006.6
1210,1923991.1
1211,605427.25
1212,2439842.8
1213,3962088.8
1214,3849899.5
1215,1191413.5
1216,993993.1
1217,1829094.1
1218,1762743.5
1219,4710647.0
1220,823086.0
1221,790941.0
1222,826261.5
1223,7044498.0
1224,1536913.5
1225,9875697.0
1226,1019352.75
1227,721091.0
1228,15335858.0
1229,1577561.8
1230,1266329.6
1231,2163062.2
1232,1736348.2
1233,1059814.2
1234,834152.25
1235,1249184.6
1236,1501426.9
1237,3178959.2
1238,2810567.0
1239,3291780.0
1240,1972772.2
1241,1706826.5
1242,2352336.2
1243,1148560.0
1244,1413657.0
1245,11776108.0
1246,3817173.0
1247,804270.0
1248,3062060.5
1249,8200358.0
1250,1653279.4
1251,2597062.5
1252,687799.25
1253,691757.0
1254,697632.75
1255,835243.25
1256,740494.75
1257,1500868.0
1258,2982455.2
1259,791866.0
1260,5117492.5
1261,8773834.0
1262,2794879.8
1263,841803.0
1264,8934332.0
1265,642682.0
1266,8737775.0
1267,3343493.0
1268,642682.0
1269,1885653.0
1270,2352336.2
1271,4800936.5
1272,21509560.0
1273,3494151.5
1274,3060868.2
1275,853571.25
1276,729778.5
1277,746244.0
1278,899664.0
1279,1116385.1
1280,6386704.5
1281,1810044.2
1282,5898109.5
1283,7595037.5
1284,15776957.0
1285,1212951.1
1286,1533662.9
1287,8124723.0
1288,1034109.25
1289,12171735.0
1290,2170291.0
1291,678875.75
1292,3720329.2
1293,4740219.5
1294,880225.5
1295,641694.25
1296,2055903.5
1297,1430643.0
1298,846128.75
1299,1425983.5
1300,3112908.8
1301,570202.0
1302,3454781.2
1303,2816362.5
1304,1424266.8
1305,8085923.5
1306,1677550.8
1307,1078679.9
1308,6465944.5
1309,1413657.0
1310,17651676.0
1311,1762743.5
1312,2934639.5
1313,1165514.6
1314,665159.0
1315,2053136.0
1316,1217511.8
1317,2608027.8
1318,11309699.0
1319,8837050.0
1320,793979.0
1321,1521393.1
1322,844570.5
1323,760665.0
1324,655033.5
1325,577335.75
1326,2403506.2
1327,5040992.0
1328,781308.5
1329,3486208.5
1330,1491630.6
1331,903686.0
1332,11225495.0
1333,6012161.5
1334,3846665.2
1335,2352336.2
1336,23288226.0
1337,1972772.2
1338,2909844.2
1339,1945134.2
1340,546530.25
1341,8827091.0
1342,9428361.0
1343,2352336.2
1344,13831549.0
1345,647060.0
1346,2415701.8
1347,3962438.2
1348,682094.0
1349,2608027.8
1350,1259010.0
1351,700118.0
1352,923695.75
1353,1724578.9
1354,1658692.2
1355,3222641.2
1356,15936715.0
1357,683241.75
1358,1341443.4
1359,2058711.6
1360,742251.0
1361,1205883.9
1362,1458172.9
1363,1664110.5
1364,700545.5
1365,7171845.0
1366,1165514.6
1367,684560.0
1368,2169526.2
1369,1065393.4
1370,1478502.5
1371,2746796.8
1372,10036540.0
1373,2979634.5
1374,1249184.6
1375,751529.0
1376,1301947.8
1377,1829094.1
1378,1593442.9
1379,4854748.0
1380,3962088.8
1381,1413657.0
1382,2252403.0
1383,1656927.9
1384,7216235.5
1385,768967.75
1386,890996.75
1387,1249184.6
1388,4829431.0
1389,3341440.2
1390,1523045.9
1391,753474.5
1392,680745.0
1393,1167423.5
1394,5442652.5
1395,785313.5
1396,860604.5
1397,1362904.5
1398,847121.0
1399,1809726.4
1400,616907.75
1401,1653279.4
1402,5877104.0
1403,1999956.8
1404,982155.25
1405,567328.25
1406,2707576.0
1407,1624008.1
1408,1810044.2
1409,2443914.2
1410,3193293.8
1411,666089.0
1412,763727.75
1413,771658.0
1414,3423064.2
1415,2136538.2
1416,3298425.8
1417,1945134.2
1418,1595522.9
1419,1014156.25
1420,876509.5
1421,1623566.9
1422,2352336.2
1423,1647974.8
1424,5546370.5
1425,3046111.8
1426,8085923.5
1427,1064953.1
1428,3234733.8
1429,2362833.5
1430,974521.5
1431,1243524.9
1432,910718.75
1433,1634112.1
1434,620381.25
1435,1886054.1
1436,1228506.1
1437,1034109.25
1438,852672.75
1439,2224402.5
1440,1214651.2
1441,950178.25
1442,4893578.5
1443,7216235.5
1444,1647974.8
1445,1296498.9
1446,705095.75
1447,2232177.2
1448,737428.0
1449,678388.0
1450,4414519.0
1451,3739492.2
1452,1413657.0
1453,1214125.9
1454,7839202.0
1455,1505858.1
1456,860604.5
1457,1258517.1
1458,1290254.2
1459,3677201.8
1460,1170302.2
1461,941064.0
1462,2292320.0
1463,17168954.0
1464,7036492.5
1465,772151.0
1466,1227401.6
1467,1361222.9
1468,3554825.5
1469,1533662.9
1470,24080996.0
1471,2831234.0
1472,10212170.0
1473,584198.0
1474,2684409.0
1475,3849679.8
1476,1872710.4
1477,1536913.5
1478,1241470.8
1479,8737775.0
1480,988285.75
1481,2265051.0
1482,828646.0
1483,12658813.0
1484,1641396.6
1485,3044333.5
1486,6845997.0
1487,8123309.5
1488,1300117.2
1489,1352775.2
1490,867240.0
1491,1985264.2
1492,8124723.0
1493,1008436.9
1494,638611.25
1495,876800.25
1496,1655550.9
1497,33647596.0
1498,8713111.0
1499,2184654.2
1500,50040400.0
1501,2841962.2
1502,2438419.0
1503,2035441.8
1504,2608027.8
1505,589187.5
1506,2150594.0
1507,808171.25
1508,18322810.0
1509,1314062.2
1510,1373452.1
1511,731038.5
1512,16787360.0
1513,1945693.4
1514,2415701.8
1515,700118.0
1516,1872131.0
1517,3092101.5
1518,759551.0
1519,3739492.2
1520,13743169.0
1521,4462049.5
1522,721165.75
1523,7117586.0
1524,3808700.8
1525,12582020.0
1526,7429174.5
1527,2545815.2
1528,3222641.2
1529,6456026.5
1530,1258517.1
1531,6619037.5
1532,1847682.1
1533,3499357.5
1534,6019961.0
1535,663198.75
1536,2908993.2
1537,3463235.2
1538,651470.5
1539,1621322.9
1540,852674.75
1541,3771664.0
1542,1963017.0
1543,8713734.0
1544,530190.25
1545,1126883.9
1546,720394.0
1547,1083913.2
1548,782860.75
1549,15524604.0
1550,2680456.8
1551,2381266.0
1552,3112908.8
1553,1835419.1
1554,810627.75
1555,2707576.0
1556,560698.75
1557,19027994.0
1558,1204554.0
1559,1413657.0
1560,667102.5
1561,1774871.5
1562,2727334.2
1563,2004983.2
1564,1424850.5
1565,763727.75
1566,870804.75
1567,1783704.4
1568,752117.25
1569,1170302.2
1570,2401767.2
1571,960285.1
1572,1413657.0
1573,4861393.0
1574,2327680.5
1575,670035.25
1576,3402145.2
1577,1647974.8
1578,2997105.5
1579,558992.0
1580,3292141.5
1581,1287553.0
1582,1809726.4
1583,1059698.4
1584,760846.25
1585,4439594.5
1586,1572913.4
1587,6557645.5
1588,5244032.0
1589,1155726.1
1590,13805692.0
1591,1246401.0
1592,874957.75
1593,1716394.1
1594,4664358.0
1595,5304121.0
1596,1729083.2
1597,2591977.2
1598,796647.75
1599,955075.1
1600,815990.5
1601,1189097.2
1602,1248516.1
1603,1102984.2
1604,5313323.5
1605,1517520.8
1606,1012994.0
1607,647036.25
1608,1346698.4
1609,1413657.0
1610,1049301.1
1611,4525250.5
1612,652877.0
1613,6473812.5
1614,10025777.0
1615,748678.5
1616,1375112.0
1617,725149.75
1618,1213950.5
1619,679471.25
1620,2935603.8
1621,970840.6
1622,3291780.0
1623,3112908.8
1624,1650085.9
1625,3873668.8
1626,1536821.0
1627,1653279.4
1628,1220530.5
1629,3410007.0
1630,891509.75
1631,1991161.5
1632,860392.75
1633,1550708.2
1634,1724578.9
1635,903686.0
1636,4567166.5
1637,4716462.0
1638,2567730.8
1639,1092149.6
1640,1247632.2
1641,8931317.0
1642,1012736.9
1643,1429888.1
1644,947147.4
1645,2398859.8
1646,1008436.9
1647,761166.25
1648,1258517.1
1649,870804.75
1650,786115.0
1651,1996173.5
1652,19168744.0
1653,1168864.4
1654,1574342.1
1655,798970.5
1656,1704459.6
1657,2942414.5
1658,3677201.8
1659,5985398.5
1660,1935006.6
1661,1612254.9
1662,2731824.8
1663,1220976.1
1664,1258839.5
1665,890629.0
1666,2899607.8
1667,1598426.5
1668,3540652.2
1669,5430768.5
1670,3188721.5
1671,785830.0
1672,905156.25
1673,4266911.0
1674,1842862.2
1675,2682585.5
1676,1815668.5
1677,1760197.8
1678,2707576.0
1679,1736348.2
1680,24798682.0
1681,2362833.5
1682,670873.75
1683,1137209.2
1684,956645.6
1685,886082.75
1686,11277614.0
1687,1941541.5
1688,542026.75
1689,868767.5
1690,1803875.6
1691,2888743.0
1692,3083709.0
1693,3355854.2
1694,3828050.5
1695,763727.75
1696,8455622.0
1697,1716394.1
1698,4558846.5
1699,1791326.6
1700,1653279.4
1701,1608013.0
1702,1838243.9
1703,2513433.2
1704,559042.75
1705,2396131.8
1706,656558.75
1707,2483792.8
1708,1595522.9
1709,2119770.5
1710,1401336.6
1711,2119770.5
1712,4358535.0
1713,2352336.2
1714,1997690.0
1715,799779.0
